station,chip,channel,amplitude,width,transition_point_data,transition_point_erf,std_transition_point_(erf)
26,0,064,1.630414,1000.957603,165.747967,165.747967359182,0.0030170472288469524
26,1,064,1.449054,1000.976968,203.745361,203.74536133648158,0.00012886801282096665
26,2,064,1.332412,1000.999999,174.910273,174.91027288030685,1.536413314587475e-05
26,3,064,1.445202,1001.030803,158.22545,158.22545030868193,9.502524406042715e-05
26,4,064,1.348463,1001.026285,144.384989,144.38498907957327,0.00010216097315575823
26,5,064,1.318166,1000.999908,171.586387,171.58638711668644,0.00015736939192892004
26,6,064,1.379817,1001.321917,173.779845,173.77984514599575,0.0014560236431076126
26,7,064,1.794012,1001.060678,194.70861,194.70860951951983,0.00017677526477506366
26,0,065,1.636413,1000.865869,165.347775,165.34777517868625,0.00451832102895319
26,1,065,1.49407,1000.970774,159.356338,159.3563377496688,0.00237511103266215
26,2,065,1.695926,1001.00245,213.251861,213.25186052957056,0.00012039548984942463
26,3,065,1.397886,1001.103225,156.214251,156.2142511442552,0.0039922594356865985
26,4,065,1.442759,1000.999901,137.74504,137.7450398448398,0.00017493132431429398
26,5,065,1.316957,1000.999972,162.660695,162.66069521276194,8.7225124770146e-05
26,6,065,1.526961,1001.017269,194.961733,194.96173322619964,5.077144509600955e-05
26,7,065,1.537758,999.28205,173.575742,173.57574190900172,0.00814374896206347
26,0,067,1.70398,1001.03274,190.66125,190.66124990744927,0.005658227818906149
26,1,067,1.975713,1000.410411,207.536008,207.53600776357814,0.0021880327717821346
26,2,067,2.817808,1000.677405,194.972149,194.9721492874205,0.004445096581794548
26,3,067,2.326448,996.529018,167.186856,167.18685570345775,0.020477947391991557
26,4,067,2.173724,996.924101,199.642941,199.6429406730656,0.02022317476417169
26,5,067,2.128625,970.591885,189.733796,189.73379393866023,0.12984727324180428
26,6,067,3.823318,1009.72253,210.677024,210.67702365802324,0.11731460247893702
26,7,067,2.325708,1001.015723,190.846408,190.84640819855716,0.005440117310087376
26,0,068,1.533025,1000.994477,140.534622,140.53462151472323,0.0012094811135241264
26,1,068,1.345618,1001.270305,140.043181,140.04318105267902,0.001634047049106167
26,2,068,1.426445,1000.999962,159.790465,159.7904647912908,0.00011091105376570934
26,3,068,1.283944,1001.000157,160.801607,160.80160712453235,6.441106741959943e-07
26,4,068,1.218214,1001.494643,156.116166,156.11616616203645,0.015578616136552847
26,5,068,1.191541,1001.0,174.821689,174.82168876766715,3.654246521728257e-06
26,6,068,1.523152,1001.097781,167.299683,167.29968340598595,0.0002904641421028337
26,7,068,2.052408,1001.633452,164.648023,164.64802308771377,0.020451522383473225
26,0,069,1.52549,1001.144383,152.374656,152.37465613548846,0.005405648893032337
26,1,069,1.141059,999.000996,217.401662,217.4016616341379,0.02196770077396929
26,2,069,1.310795,1001.000102,148.679697,148.67969703269657,4.649032780993052e-07
26,3,069,1.395322,1001.000033,210.31914,210.3191401672342,3.7578923215197687e-06
26,4,069,1.423742,1001.004769,202.956303,202.9563030014232,9.817791538991296e-06
26,5,069,1.453021,1001.000027,169.142283,169.14228278151256,1.621219926557198e-05
26,6,069,1.35134,1001.000015,166.339458,166.33945823257486,1.689035528419757e-06
26,7,069,1.48389,1000.811786,193.528609,193.52860790146303,0.02586955621708682
26,0,070,2.720123,998.038261,187.424456,187.424455914257,0.023145228511710622
26,1,070,3.080087,1001.873922,173.323429,173.32342862578275,0.006326039213442036
26,2,070,2.767154,999.693778,168.113048,168.11304798487876,0.00899385268649197
26,3,070,3.503756,1000.956074,196.302068,196.30206778648432,0.004293810819630536
26,4,070,3.091347,997.44478,149.774452,149.77445180918542,0.016537003180366026
26,5,070,3.862465,999.838149,195.525821,195.5258209382718,0.014650311895000332
26,6,070,2.701687,1001.226946,141.491218,141.49121802204084,0.0013755582438506914
26,7,070,2.893633,1000.833761,185.208752,185.20875167784618,0.0008959551109001539
26,0,071,1.573278,1000.990831,162.531215,162.53121544191393,0.0015784289182224675
26,1,071,1.487256,1001.191428,192.498178,192.49817781047727,0.0006383514043592065
26,2,071,1.276791,1001.03503,164.56896,164.56895961246528,0.00020828857841444023
26,3,071,1.348621,1001.006259,133.158034,133.15803360883652,2.062204656994094e-05
26,4,071,1.354921,1000.945449,201.193421,201.19342144285724,0.0026018797671660734
26,5,071,1.336711,1000.999984,156.722457,156.72245741293304,6.75839206679254e-05
26,6,071,1.504362,1001.001208,151.560975,151.56097453485805,4.78140677482707e-06
26,7,071,1.562129,1001.003757,159.038102,159.03810224487583,0.00938112660079563
26,0,073,1.785715,1002.038447,133.646755,133.6467545309214,0.003981535489549134
26,1,073,1.786443,1000.998774,136.755587,136.75558650272257,0.00015560481242442322
26,2,073,1.528315,1000.333522,175.228309,175.22830927115112,0.0029738618430437632
26,3,073,1.767893,1000.791293,128.241025,128.24102459395488,0.002844416170376112
26,4,073,2.084178,1007.199438,152.671061,152.6710573317411,0.13601841864196246
26,5,073,1.50265,1001.002158,132.657349,132.65734888858566,7.643304892759981e-06
26,6,073,1.724762,1001.007472,188.246253,188.2462526903223,0.0016074798958574865
26,7,073,1.763593,1000.724973,178.314849,178.3148494652865,0.001085045682316877
26,0,076,1.677002,1001.024864,256.736718,256.7367182148925,7.395416483289542e-05
26,1,076,1.380757,1001.002858,188.970404,188.97040355219437,9.194832874417409e-06
26,2,076,1.302417,1001.057244,211.600482,211.60048170892048,0.0003227382180992032
26,3,076,1.392348,1000.623952,198.075743,198.0757426549888,0.003755509234844681
26,4,076,1.371854,1000.999824,266.880014,266.88001429958535,0.00011378725690378603
26,5,076,1.34452,1001.000006,225.254934,225.25493411006786,1.5891385770429745e-06
26,6,076,1.433684,1001.162566,220.556039,220.55603934354156,0.000613038051619291
26,7,076,1.85115,1000.608029,215.211888,215.2118877515726,0.004124296325935223
26,0,077,1.550196,1001.109679,161.275346,161.27534584915134,0.00031803644463751615
26,1,077,1.38437,1000.999554,140.563512,140.56351224673355,0.0003408709533842775
26,2,077,1.370825,1001.000001,154.116411,154.11641141428927,9.243858654928077e-06
26,3,077,1.34011,1001.000014,169.362849,169.362848980477,7.127842736068123e-07
26,4,077,1.345161,1001.032541,208.940158,208.94015844506603,0.00014513062516239772
26,5,077,1.312673,1001.069036,149.613107,149.61310719612456,0.000380429201808516
26,6,077,1.407504,1001.019173,162.306354,162.3063538924961,0.0015243595029233005
26,7,077,1.730104,1001.000012,183.012719,183.01271882732388,0.005581484611479718
26,0,078,1.543067,1001.001325,148.487509,148.48750898231884,9.34705050563296e-06
26,1,078,1.437418,1001.001613,157.757794,157.75779410464202,5.612601825273602e-06
26,2,078,1.292056,1001.003852,119.497159,119.49715886347958,0.0036230292959144317
26,3,078,1.377397,1001.000003,163.088808,163.0888080082207,8.16342467904826e-06
26,4,078,1.471637,1000.994843,171.258579,171.25857899351612,0.0001957533649205563
26,5,078,1.294373,1001.249818,161.870532,161.8705319830368,0.001415133661106737
26,6,078,1.389773,1000.86265,124.744508,124.74450821829784,0.0009198733185558831
26,7,078,1.658695,1001.00292,163.364559,163.3645589220114,4.9243335824037235e-05
26,0,079,1.776581,1001.209208,254.521197,254.52119675469865,0.008634186061164414
26,1,079,1.391663,1000.999929,142.701062,142.70106227924535,0.00014198630706674096
26,2,079,1.317299,1001.010551,170.302676,170.30267587836227,3.997379512181216e-05
26,3,079,1.308864,1001.014881,152.372567,152.3725665216039,6.183636047530558e-05
26,4,079,1.361174,1001.000002,160.070078,160.07007782691107,7.32209534486385e-06
26,5,079,1.291878,1000.999999,206.820866,206.8208658960395,1.761488001195896e-05
26,6,079,1.365914,1001.001627,216.920279,216.92027863996478,5.4255467023255285e-06
26,7,079,1.687117,1001.000856,244.16906,244.16905997415128,0.00016535285680908154
26,0,080,1.563524,999.670194,187.559518,187.55951820786225,0.005899542577492483
26,1,080,1.525864,1001.035423,186.096768,186.096768203856,0.0001324213261901781
26,2,080,1.298676,1000.57901,133.933678,133.93367834824164,0.0024650658810071112
26,3,080,1.184674,1000.999984,134.511753,134.51175291261066,7.181003790351522e-05
26,4,080,1.265579,1001.060984,155.67856,155.67856047609243,0.0004352620524101738
26,5,080,1.294088,1001.000014,146.482215,146.4822146615141,1.464071958469621e-07
26,6,080,1.371072,1001.004866,161.071992,161.07199176786494,1.5472424154823867e-05
26,7,080,1.921354,1001.472728,176.016175,176.01617541810953,0.00100756755623521
26,0,082,1.464868,1000.991675,181.73086,181.73086038979278,0.00201405429670803
26,1,082,1.433626,1001.285178,226.668488,226.66848770115993,0.0011222957211797166
26,2,082,0.128186,1001.0,122.017467,122.01746724378503,
26,3,082,1.207078,1001.000016,117.737273,117.73727286275921,1.6602396187353165e-07
26,4,082,1.322939,1001.000084,169.625642,169.62564224236945,4.6189222526292563e-07
26,5,082,1.270029,1000.766833,189.820097,189.82009740013137,0.0025181982359233513
26,6,082,1.460005,1000.999995,168.927695,168.92769457597515,6.61495340029658e-05
26,7,082,1.89043,1000.843097,180.903781,180.9037811887254,0.0004883308740449331
26,0,083,1.62054,1001.004196,146.512564,146.5125638222994,1.9091979565845184e-05
26,1,083,1.278169,1001.0,135.070558,135.07055843919272,1.9105194541726933e-06
26,2,083,1.280572,1001.000001,154.240424,154.24042394365608,1.280981028251354e-06
26,3,083,1.225803,1001.001608,147.234697,147.23469687758268,6.711921204114396e-06
26,4,083,1.321433,1000.991833,165.296737,165.29673723800354,0.0012760165196670516
26,5,083,1.389118,1001.0,168.953455,168.95345549556143,2.408235268834506e-05
26,6,083,1.446049,1000.642688,106.006075,106.00607472814119,0.0011391842006772336
26,7,083,1.796923,1001.003386,190.98746,190.98745956123867,0.0009229790403235021
26,0,084,1.642376,1000.149413,184.099705,184.09970489764711,0.005497528106374268
26,1,084,1.480718,1001.000653,191.520818,191.52081775532864,3.2587143526462482e-06
26,2,084,1.318981,1001.000003,207.250484,207.2504839854677,1.0559039515937665e-06
26,3,084,1.272354,1000.867967,161.940063,161.94006287406899,0.0008383403484302132
26,4,084,1.19399,1001.31679,131.075907,131.0759064654221,0.006470761201898729
26,5,084,1.33125,1001.000011,185.353839,185.35383863272398,6.468573840591083e-07
26,6,084,1.510696,1001.000626,185.443826,185.44382636039614,6.070480378229002e-06
26,7,084,1.679889,1001.206483,167.745007,167.74500710025484,0.0007982514773672448
26,0,085,1.523602,1001.002011,172.599166,172.5991657161589,7.658234144803723e-06
26,1,085,1.42972,1001.023749,192.209744,192.20974355457008,0.0004352753574792838
26,2,085,1.377437,1001.011291,149.190386,149.1903862969807,3.657923970493021e-05
26,3,085,1.258549,1001.005133,152.3198,152.31979970105655,2.22885697889298e-05
26,4,085,2.147071,1001.178745,175.370599,175.37059904614492,0.0016165389142907872
26,5,085,1.27672,1000.999995,140.701616,140.70161605702256,3.8938606436711414e-05
26,6,085,1.652873,1000.99891,182.044515,182.0445153509572,0.00016479244194135515
26,7,085,1.860794,1001.787883,147.481019,147.48101908571311,0.02000697068478875
26,0,086,1.625696,1001.000369,194.164982,194.16498176396672,0.00010092819169540282
26,1,086,1.34789,1001.001146,172.263962,172.26396204894183,0.027668619350494587
26,2,086,1.360674,1001.000005,175.175897,175.1758965222346,3.5232502673105523e-06
26,3,086,1.365238,1000.621196,152.859341,152.85934075701857,0.0023968139853737516
26,4,086,1.435437,1000.058405,152.949758,152.9497578740631,0.003116697590930384
26,5,086,1.319936,1001.012502,142.379343,142.37934273072807,0.0034392884930354224
26,6,086,1.493187,1000.999584,179.701167,179.70116692513446,0.0003587690833955184
26,7,086,1.677381,1000.74297,181.059657,181.05965676792763,0.0008196837413577252
26,0,087,1.540224,1001.003435,210.651448,210.65144800767126,1.1819436499118597e-05
26,1,087,1.343511,1001.00015,177.646744,177.6467441422757,6.740014081746442e-07
26,2,087,1.371294,1000.99989,165.643928,165.6439275881111,0.0001732170969409638
26,3,087,1.404367,1000.99917,174.542744,174.54274371325317,0.00046115539930545826
26,4,087,1.333235,1001.000001,163.109947,163.10994712267734,3.6005020581091873e-06
26,5,087,1.437068,1001.000364,199.538553,199.5385527370902,1.9739263732959865e-06
26,6,087,1.471813,1001.001429,219.661319,219.66131928721077,5.223170145013374e-06
26,7,087,1.660984,1001.001949,177.294065,177.29406472167742,8.166082567787598e-05
26,0,088,3.37489,1033.943569,144.704278,144.70427689666775,0.16676793495327863
26,1,088,1.325929,1001.015874,161.348432,161.34843190887673,6.203059757716372e-05
26,2,088,1.372873,1000.977723,140.272563,140.27256342640814,0.0019396749265778905
26,3,088,1.328567,1000.320465,147.936955,147.93695511055148,0.003344533378021042
26,4,088,1.298597,1001.000001,151.137019,151.1370194402969,1.6574448502418398e-06
26,5,088,1.399965,1000.99995,137.9851,137.98509967247543,1.128360190237055e-05
26,6,088,1.463262,1001.001634,172.701485,172.7014846408507,5.7863179785798955e-06
26,7,088,1.676505,1001.011352,150.787151,150.78715052480865,0.004545633353880261
26,0,090,1.542144,1001.406778,178.970367,178.97036747603636,0.0012650653742141053
26,1,090,1.418297,1001.066899,147.415358,147.41535780586642,0.0002362627201842186
26,2,090,1.477203,1001.000939,185.58416,185.58415988811066,3.6261754962110833e-06
26,3,090,1.331275,1001.281314,184.067811,184.06781124969598,0.0028317772375984836
26,4,090,1.411993,1001.000001,246.97831,246.97830981144165,2.72418096835223e-05
26,5,090,1.378007,1001.001416,209.017183,209.01718283687498,0.02248018898722778
26,6,090,1.506133,1001.384912,178.615788,178.61578758347028,0.0012893037919904785
26,7,090,1.658131,1000.999856,168.922706,168.92270587501696,0.000421632125983135
26,0,091,0.999981,1001.003037,190.456116,190.45611519727555,0.18560827054540535
26,1,091,1.439557,1001.037005,245.268891,245.26889109215054,0.00011669606847898157
26,2,091,1.350003,1001.00533,205.130726,205.13072585511327,1.7390017807027958e-05
26,3,091,1.288306,1001.000017,172.524409,172.52440859011637,1.4150110264688448e-07
26,4,091,1.24123,1001.000071,166.813713,166.81371339804988,3.08109016247921e-07
26,5,091,1.283233,1001.203293,139.851873,139.851873364377,0.0012878616175114213
26,6,091,1.504834,1000.995622,162.524788,162.52478762552218,0.0010613494511090842
26,7,091,1.62649,1001.08084,183.076013,183.07601303594066,0.00022481230268665424
26,0,092,1.58439,1001.016794,182.842233,182.842233193062,4.997145956235151e-05
26,1,092,1.329369,1001.018457,181.365375,181.3653751693006,7.29442827042457e-05
26,2,092,1.336188,1000.999978,179.701516,179.70151588317327,7.87737187722858e-05
26,3,092,1.338146,1001.013667,205.300391,205.3003907234356,4.992385788301071e-05
26,4,092,1.455695,1001.104513,276.938958,276.93895820944135,0.0003559996279729854
26,5,092,1.254984,1001.004734,155.316061,155.3160612804244,2.0618036694537296e-05
26,6,092,1.701507,1001.001417,191.146386,191.14638637575788,0.0002077311415250479
26,7,092,1.70505,1001.103202,148.989601,148.98960065424924,0.00028478903286097623
26,0,093,1.593002,1001.249968,171.033061,171.03306120924407,0.0010238432331886155
26,1,093,1.427572,1001.0,194.106747,194.10674739218027,1.7863414768539662e-05
26,2,093,1.332926,1001.00002,204.423157,204.4231569103796,6.141685209445352e-07
26,3,093,1.238744,1001.000025,199.70097,199.70097036549942,1.3032888157237078e-07
26,4,093,1.351623,1000.569626,195.841609,195.8416093065858,0.003013150410008632
26,5,093,1.482266,1000.999937,230.828294,230.82829354382218,0.00015282923390647402
26,6,093,1.552456,1000.99999,190.94432,190.94431978091444,0.0001534980866069903
26,7,093,1.80826,1001.001448,191.006271,191.00627054304317,0.000842424700752486
26,0,094,2.505262,1005.288313,192.268815,192.26881450564753,0.02758195683793798
26,1,094,1.848051,1001.041034,198.685155,198.68515539617536,0.0008456798811780378
26,2,094,1.551016,1000.999782,160.0515,160.0514998651595,6.414434055642837e-05
26,3,094,1.696016,1001.013476,201.596832,201.5968320414833,0.0016771733736662307
26,4,094,1.838396,1000.762797,185.834223,185.834223363962,0.000774501919127358
26,5,094,1.928711,999.449062,200.977019,200.97701896402793,0.006702768426193803
26,6,094,1.855374,997.355989,143.850912,143.8509122566439,0.012347160862793879
26,7,094,1.67277,1001.000005,205.298465,205.298465301921,0.01076702220579082
26,0,095,1.360475,1001.00003,117.397318,117.39731815271819,8.114215321451739e-07
26,1,095,1.355573,1001.139592,186.977193,186.97719314539108,0.00041539232744905506
26,2,095,1.322423,1001.002141,136.057071,136.05707084381427,7.111414274486134e-06
26,3,095,1.508524,1000.903351,171.592788,171.59278803241656,0.01289183092977737
26,4,095,1.262016,1000.833437,149.923034,149.9230340131482,0.0013160216782623364
26,5,095,1.308049,1001.000006,182.356766,182.35676569152284,7.217014157645817e-07
26,6,095,1.489582,1001.008801,175.918718,175.91871819722763,2.0446218244811648e-05
26,7,095,1.564499,1000.998515,179.681543,179.68154303920755,0.0006960294175646164
26,0,096,1.485521,1001.263164,237.566748,237.5667490217599,0.04464690171620453
26,1,096,1.426874,1001.088286,173.451129,173.45112854563436,0.00031528407158526645
26,2,096,1.421963,1000.72953,215.059535,215.0595354481394,0.0016854205629418157
26,3,096,1.361037,1001.000003,166.119683,166.11968268707878,5.19204088323765e-06
26,4,096,1.263248,1000.418394,164.802511,164.80251115415035,0.006614160415750038
26,5,096,1.44712,1001.096096,189.431097,189.43109730997577,0.00032818045869794195
26,6,096,1.437948,1000.67446,261.068717,261.06871689774033,0.014056479749088165
26,7,096,1.836683,1001.019374,216.008058,216.00805826282013,0.0005813595010660428
26,0,097,1.556393,1001.000034,140.993326,140.99332597660904,0.00012195964190113998
26,1,097,1.332404,1001.000008,175.31761,175.31761011732115,8.437691159088827e-07
26,2,097,1.337737,998.01217,234.321869,234.321868783226,0.016571158563143364
26,3,097,1.318012,1000.812908,178.806467,178.8064669082852,0.0016070156760011097
26,4,097,1.254687,1001.000001,180.330266,180.3302663859915,1.7391289630078717e-07
26,5,097,1.267575,1001.0,141.024788,141.02478769111906,2.274922537189787e-06
26,6,097,1.454344,1001.000074,185.273387,185.2733868767713,7.436914570828538e-06
26,7,097,1.898827,1000.809246,196.205031,196.2050309195896,0.0018762614331689408
26,0,098,1.461688,1001.069098,235.172739,235.17273922023176,0.001323024625571319
26,1,098,1.371386,1001.011152,200.200755,200.20075528664944,3.651656843751558e-05
26,2,098,1.446092,1000.999321,201.606471,201.6064705546119,0.0004304057207921323
26,3,098,1.395926,1000.996258,190.424079,190.42407944018865,0.0009215821164801862
26,4,098,1.391539,1001.000001,196.97798,196.9779798848686,2.1022097395561505e-05
26,5,098,1.370069,1001.000138,141.569241,141.56924071506222,6.771061630502548e-07
26,6,098,1.527119,1000.932321,156.153001,156.15300077650005,0.0008496632571294768
26,7,098,1.697165,1001.001766,210.220258,210.2202581634128,0.00015014088078158135
26,0,099,6.089847,1006.809433,230.539016,230.53902288232317,0.3479844221754209
26,0,100,1.612047,1002.176877,159.003747,159.0037469162772,0.0041827297484424856
26,1,100,1.593538,1000.706197,227.562593,227.56259295135237,0.021333161022608085
26,2,100,1.259667,1001.020248,124.517454,124.51745409380744,0.00011858906177270742
26,3,100,1.313478,1001.022129,217.42545,217.4254502808558,9.703134348972488e-05
26,4,100,1.367301,1001.000046,185.433843,185.4338432326429,7.304581015856227e-07
26,5,100,1.411982,1000.994036,193.405797,193.4057967094129,0.0011421270989122147
26,6,100,1.495916,1000.999935,190.842953,190.84295343331945,0.00015968197052842694
26,7,100,1.801045,1001.022346,182.473029,182.47302854005676,0.00013538654858975143
26,0,101,1.639031,1001.25663,133.310284,133.31028405689122,0.0007144005982221337
26,1,101,0.126968,1001.0,121.972365,121.9723647131359,
26,2,101,1.287429,1001.019032,149.453201,149.45320109889076,9.266601502593248e-05
26,3,101,1.310979,1001.026591,124.459523,124.45952258974577,0.0001224551690318137
26,4,101,1.267248,1001.009678,136.392505,136.392504926112,4.5604557645976866e-05
26,5,101,1.315484,1001.000019,146.464528,146.46452846891546,2.409370005987282e-07
26,6,101,1.353136,1001.003861,133.075584,133.07558444357895,1.2467092820508037e-05
26,7,101,1.584258,1001.000373,148.211765,148.21176458134167,5.860140445881757e-05
26,0,102,1.525922,1001.000208,231.240767,231.24076667736367,2.2312787221480412e-05
26,1,102,1.425567,1000.999793,224.669413,224.6694129536848,0.00024235015468866263
26,2,102,1.278232,1000.673632,193.378875,193.37887309978018,0.15599809141955595
26,3,102,1.301717,1001.00044,135.889303,135.8893026492944,1.6062114546465165e-06
26,4,102,1.319092,1000.999995,171.7688,171.76879950637647,3.8294527537150116e-05
26,5,102,1.311238,1001.000001,129.148087,129.14808749861328,1.9033339924573107e-06
26,6,102,1.360904,1001.000001,135.052617,135.0526171338662,8.234182740201412e-06
26,7,102,1.740204,1000.806635,136.955209,136.95520877583732,0.000685558774385958
26,0,103,1.583573,1000.773579,155.295016,155.29501576266102,0.000951942694355593
26,1,103,1.487635,1000.94059,240.291326,240.2913258120057,0.003100521636403432
26,2,103,1.398133,1001.564342,229.865813,229.86581336566758,0.0020348956145575903
26,3,103,1.280448,1000.999997,174.733769,174.7337692716048,3.113608527996451e-05
26,4,103,1.391204,1001.003383,199.97309,199.9730903613705,1.0782363739879304e-05
26,5,103,1.422962,998.619509,242.758605,242.75860537256602,0.014275120319929202
26,6,103,1.397577,1001.000077,216.422477,216.422477348026,1.7738482530077443e-06
26,7,103,1.782257,1000.9737,264.478423,264.47842263919057,0.0012843034801382578
26,0,104,1.56534,1000.981572,224.231666,224.23166617211092,0.00038517095927568384
26,1,104,1.357833,1001.000231,202.668521,202.66852099337203,1.1475641445649714e-06
26,2,104,1.604858,1000.860043,221.630505,221.63050526947893,0.010557443543675105
26,3,104,1.298812,1001.000001,169.203106,169.20310580565837,1.0295787280462035e-06
26,4,104,1.217939,1001.056221,200.753293,200.75329343912844,0.0005486610370055516
26,5,104,1.325929,1001.015874,178.348432,178.34843190887673,6.203059759472216e-05
26,6,104,1.420155,1000.999481,162.595593,162.59559267695687,0.0003726077748861979
26,7,104,1.662278,1000.778224,171.502118,171.50211765273647,0.00875500246271415
26,0,105,1.559673,1001.00024,169.181152,169.18115207250898,4.540858106878677e-05
26,1,105,1.478297,1000.999444,162.660377,162.66037715990237,0.00040344486888783677
26,2,105,1.33563,1000.999982,168.71294,168.71293975038665,7.177005207348212e-05
26,3,105,1.275006,1001.000028,166.616309,166.61630931541754,1.5388813742229717e-07
26,4,105,1.294081,1000.999831,159.517782,159.51778239650005,0.0002129851106936838
26,5,105,1.371906,1001.006722,192.119995,192.11999510196546,6.798435791959428e-05
26,6,105,1.478315,1001.056503,165.18996,165.18996032385786,0.0011761248913034021
26,7,105,1.657145,1001.107288,136.082192,136.08219249007362,0.00026863936277253173
26,0,106,1.666274,1000.956202,181.390374,181.39037369996205,0.0013649370171542813
26,1,106,1.464211,1001.072874,156.209074,156.20907447309818,0.0019063199973774468
26,2,106,1.437556,1001.019703,158.162218,158.16221831377084,6.0107738341674806e-05
26,3,106,1.250741,1001.000078,175.800115,175.8001145041888,6.344312135575104e-07
26,4,106,1.467169,1000.167508,179.018705,179.01870496334917,0.0029748616045525344
26,5,106,1.288582,1001.000062,160.676522,160.67652239284428,3.003081312983038e-07
26,6,106,1.400647,1000.999796,134.638869,134.6388689326929,0.0002364048741727474
26,7,106,1.912819,1001.09528,197.602183,197.60218258350775,0.0002774603363832064
26,0,107,1.555612,1000.998466,171.936628,171.93662767539396,0.00013773371115140932
26,1,107,1.340289,1000.889685,179.132529,179.13252941175037,0.0030033182512661616
26,2,107,1.358724,1000.999348,162.506943,162.50694259329202,0.00040605008670511924
26,3,107,1.399035,1001.000012,182.197921,182.19792148888433,8.867691810591093e-06
26,4,107,0.128813,1001.0,128.011266,128.01126628281952,
26,5,107,1.209936,1000.999893,159.441484,159.4414836673951,0.00018156022556537255
26,6,107,1.532351,1001.005715,163.755117,163.75511650032718,1.7661715110613845e-05
26,7,107,1.620501,1000.690842,170.916788,170.91678811628265,0.00476142183110094
26,0,108,1.590641,1001.002857,193.294368,193.2943679645013,8.538269156789541e-05
26,1,108,1.489631,1000.999929,179.828935,179.8289352985762,0.00016340266255407128
26,2,108,1.272016,1001.01072,167.397744,167.39774440016302,5.0270719881456236e-05
26,3,108,1.347897,1001.002135,167.000005,167.00000541571424,6.9940519468527755e-06
26,4,108,1.359472,1001.029456,217.38255,217.38255015212312,0.00011189182680152907
26,5,108,1.246491,1001.000008,166.549881,166.5498805612366,5.916263804444837e-08
26,6,108,1.321947,1001.000366,123.816427,123.81642747396847,2.0438966030264457e-06
26,7,108,1.929961,1001.016295,150.816126,150.81612551035676,0.0020699590018917273
26,0,109,1.345329,1000.687299,159.41578,159.4157780785024,0.09172996333789633
26,1,109,1.429314,1000.999583,190.622648,190.62264767514705,0.00033839104050358416
26,2,109,1.217347,1001.0,132.118876,132.11887648350285,1.165686331064728e-06
26,3,109,1.277164,1001.001517,178.110918,178.1109180861801,5.32848065623194e-06
26,4,109,1.474391,1001.056416,198.280818,198.28081766094533,0.001439021701557751
26,5,109,1.41507,1000.999976,145.807508,145.80750782264258,8.790193380260678e-05
26,6,109,1.494364,1001.02008,142.053388,142.05338760708193,4.8993964238652224e-05
26,7,109,1.732446,1001.084127,172.894681,172.89468133154318,0.00023484193311588134
26,0,110,1.334006,1000.675883,155.30748,155.30748006006726,0.0017790818640158804
26,1,110,1.403934,1000.906645,178.762538,178.76253821183298,0.0005916353267917219
26,2,110,1.420475,1001.021146,168.459676,168.45967632085268,0.004914838924262229
26,3,110,1.252331,1001.026609,186.573258,186.57325753881398,0.00017495206273558347
26,4,110,1.357536,1001.000128,194.591378,194.5913784238927,6.272285565439875e-07
26,5,110,1.36005,1000.999899,119.898302,119.89830151904611,7.205709398531228e-05
26,6,110,1.389843,1001.15127,164.617095,164.61709545427635,0.0006564754502744549
26,7,110,1.738192,1000.755737,133.373767,133.37376704253737,0.0009716905229683967
26,0,112,1.591904,1000.398572,176.175326,176.17532568414103,0.00568108452120831
26,1,112,1.361066,1000.999907,150.641778,150.64177817604758,0.00015916483261443903
26,2,112,1.545291,1001.240009,170.448827,170.44882726649624,0.01302028014648433
26,3,112,1.318545,1001.00003,163.510227,163.51022678033664,2.248228132248269e-07
26,4,112,1.250983,1000.984872,171.194977,171.19497748699206,0.0016035045153761094
26,5,112,1.432657,1002.020271,121.944351,121.94435104643465,0.002255439564438784
26,6,112,1.47032,1001.001194,141.636908,141.63690797942468,4.414548528687105e-06
26,7,112,1.542479,1000.718382,142.215756,142.21575638204163,0.010848705097732678
26,0,114,1.462984,1001.083568,164.376143,164.37614333811817,0.0002709294873179651
26,1,114,1.557792,1001.069042,208.63685,208.63685014752372,0.016358704689211887
26,2,114,1.261071,1000.57763,205.992575,205.99257492349483,0.001294086365834449
26,3,114,1.278456,1000.670128,161.275685,161.27568521389526,0.0019327751876958427
26,4,114,1.360277,1001.000064,191.494726,191.49472554641935,4.960540815471839e-07
26,5,114,1.504684,1000.970634,184.365217,184.365217043123,0.0024049221670892416
26,6,114,1.482544,1000.998417,179.583021,179.5830213287631,0.0006559234302564186
26,7,114,1.785176,1001.00058,128.976981,128.97698149244263,0.0008178895232448503
26,0,115,1.485335,1001.069012,164.298974,164.29897445636013,0.0018979271727575923
26,1,115,1.47521,1001.252771,186.575243,186.57524220948238,0.048907236242453266
26,2,115,1.161234,1001.0,177.205587,177.20558654312524,2.1380798729810685e-07
26,3,115,1.342776,1000.999956,131.925029,131.92502931599094,3.416089628125919e-05
26,4,115,1.517657,1001.124458,152.357786,152.35778614496826,0.0043416407107978745
26,5,115,1.408366,1001.000007,157.101149,157.1011488962104,1.1626249199473652e-05
26,6,115,1.500449,1001.329942,173.591257,173.5912565777776,0.0011117188049917972
26,7,115,1.663585,1001.011061,166.065686,166.06568551063643,0.001176150167664577
26,0,116,1.513768,1001.002501,228.656673,228.65667261691877,8.76725498237379e-06
26,1,116,1.369759,1001.000025,177.349935,177.34993463328377,2.051273020647192e-06
26,2,116,1.362701,1001.000005,166.192781,166.19278134804804,5.816415703237962e-06
